20200401,2
20200402,2
20200403,3
20200404,3
20200405,3
20200406,3
20200407,3
20200408,5
20200409,6
20200410,6
20200411,6
20200412,6
20200413,6
20200414,6
20200415,8
20200416,9
20200417,9
20200418,11
20200419,12
20200420,13
20200421,13
20200422,14
20200423,14
20200424,15
20200425,16
20200426,16
20200427,16
20200428,16
20200429,16
20200430,16
20200501,16
20200502,16
20200503,16
20200504,16
20200505,16
20200506,16
20200507,16
20200508,16
20200509,16
20200510,16
20200511,16
20200512,16
20200513,18
20200514,18
20200515,18
20200516,18
20200517,18
20200518,18
20200519,18
20200520,18
20200521,18
20200522,19
20200523,20
20200524,21
20200525,21
20200526,21
20200527,21
20200528,21
20200529,23
20200530,23
20200531,23
20200601,23
20200602,23
20200603,23
20200604,23
20200605,23
20200606,24
20200607,24
20200608,25
20200609,25
20200610,25
20200611,25
20200612,25
20200613,26
20200614,26
20200615,26
20200616,26
20200617,26
20200618,26
20200619,27
20200620,27
20200621,28
20200622,27
20200623,27
20200624,27
20200625,27
20200626,27
20200627,27
20200628,27
20200629,27
20200630,27
20200701,28
20200702,29
20200703,29
20200704,30
20200705,31
20200706,31
20200707,32
20200708,32
20200709,33
20200710,33
20200711,33
20200712,33
20200713,35
20200714,36
20200715,36
20200716,39
20200717,41
20200718,43
20200719,43
20200720,45
20200721,47
20200722,47
20200723,48
20200724,52
20200725,56
20200726,56
20200727,58
20200728,59
20200729,59
20200730,63
20200731,69
20200801,74
20200802,76
20200803,76
20200804,79
20200805,81
20200806,89
20200807,93
20200808,94
20200809,96
20200810,97
20200811,98
20200812,100
20200813,100
20200814,101
