20200401,10
20200402,13
20200403,14
20200404,17
20200405,20
20200406,20
20200407,27
20200408,31
20200409,39
20200410,45
20200411,49
20200412,49
20200413,49
20200414,62
20200415,65
20200416,71
20200417,79
20200418,88
20200419,88
20200420,88
20200421,93
20200422,96
20200423,104
20200424,108
20200425,109
20200426,109
20200427,109
20200428,116
20200429,116
20200430,116
20200501,123
20200502,124
20200503,124
20200504,127
20200505,128
20200506,128
20200507,131
20200508,131
20200509,134
20200510,134
20200511,136
20200512,137
20200513,141
20200514,142
20200515,142
20200516,142
20200517,142
20200518,142
20200519,142
20200520,142
20200521,143
20200522,143
20200523,143
20200524,143
20200525,143
20200526,145
20200527,145
20200528,146
20200529,147
20200530,148
20200531,148
20200601,149
20200602,149
20200603,149
20200604,151
20200605,152
20200606,153
20200607,153
20200608,153
20200609,153
20200610,153
20200611,153
20200612,155
20200613,155
20200614,156
20200615,161
20200616,163
20200617,163
20200618,166
20200619,168
20200620,171
20200621,173
20200622,173
20200623,178
20200624,181
20200625,188
20200626,194
20200627,198
20200628,205
20200629,209
20200630,210
20200701,223
20200702,241
20200703,248
20200704,252
20200705,257
20200706,262
20200707,270
20200708,272
20200709,283
20200710,298
20200711,301
20200712,306
20200713,306
